date,department,cost_center,account_name,account_type,debit_amount,credit_amount,voucher_id,description,currency,exchange_rate
2024-02-12,企业服务部,CC数据04,内容采购成本,cogs,5301.77,5084.69,V-100202,内容采购成本-2024-02-12-60,CNY,1.0
2024-02-12,数据智能部,CC技术04,软件许可成本,cogs,72952.07,73258.15,V-100203,软件许可成本-2024-02-12-52,JPY,6.8835
2024-02-12,企业服务部,CC数据01,研发工具费,opex_rd,0,0.0,V-100204,研发工具费-2024-02-12-66,CNY,1.0
2024-02-12,技术支持部,CC数据02,社保公积金,opex_salary,0,0.0,V-100205,社保公积金-2024-02-12-44,JPY,7.063
2024-02-12,云平台事业部,CC数据03,办公租金,opex_admin,5931.64,5990.93,V-100206,办公租金-2024-02-12-03,CNY,1.0
2024-02-12,AI研究院,CC技术02,培训服务收入,income,55818.55,53361.78,V-100207,培训服务收入-2024-02-12-66,CNY,1.0
2024-02-13,AI研究院,CCAI04,工资薪酬,opex_salary,10973.73,10758.63,V-100208,工资薪酬-2024-02-13-55,USD,7.2274
2024-02-13,AI研究院,CC云平05,带宽流量成本,cogs,23720.96,24610.21,V-100209,带宽流量成本-2024-02-13-94,CNY,1.0
2024-02-13,数据智能部,CC企业04,社保公积金,opex_salary,9574.08,9970.16,V-100210,社保公积金-2024-02-13-48,CNY,1.0
2024-02-13,数据智能部,CC数据05,坏账准备,opex_other,17418.67,17060.52,V-100211,坏账准备-2024-02-13-91,CNY,1.0
2024-02-13,技术支持部,CCAI01,市场推广费,opex_mkt,2478.62,2489.22,V-100212,市场推广费-2024-02-13-15,JPY,7.6673
2024-02-13,数据智能部,CC云平01,市场推广费,opex_mkt,8810.44,9203.64,V-100213,市场推广费-2024-02-13-25,CNY,1.0
2024-02-13,AI研究院,CC企业01,订阅服务收入,income,93925.11,97180.54,V-100214,订阅服务收入-2024-02-13-33,USD,7.558
2024-02-14,技术支持部,CC数据03,测试认证费,opex_rd,2760.06,2810.58,V-100215,测试认证费-2024-02-14-54,CNY,1.0
2024-02-14,数据智能部,CC云平04,招待费,opex_admin,2748.03,2788.78,V-100216,招待费-2024-02-14-28,JPY,7.2384
2024-02-14,云平台事业部,CC云平04,内容采购成本,cogs,30004.65,30951.37,V-100217,内容采购成本-2024-02-14-77,JPY,7.3734
2024-02-14,技术支持部,CC企业04,研发工具费,opex_rd,4764.69,4683.76,V-100218,研发工具费-2024-02-14-96,CNY,1.0
2024-02-15,AI研究院,CC企业02,办公租金,opex_admin,6140.55,6213.7,V-100219,办公租金-2024-02-15-40,CNY,1.0
2024-02-15,云平台事业部,CC数据04,服务器成本,cogs,55913.85,57679.19,V-100220,服务器成本-2024-02-15-27,CNY,1.0
2024-02-15,数据智能部,CC数据04,测试认证费,opex_rd,12538.42,13022.52,V-100221,测试认证费-2024-02-15-27,CNY,1.0
2024-02-15,数据智能部,CC技术05,招待费,opex_admin,9038.81,8655.53,V-100222,招待费-2024-02-15-34,JPY,7.2102
2024-02-15,技术支持部,CC企业04,研发工具费,opex_rd,16969.78,17656.41,V-100223,研发工具费-2024-02-15-35,CNY,1.0
2024-02-15,技术支持部,CCAI01,带宽流量成本,cogs,15403.4,14846.94,V-100224,带宽流量成本-2024-02-15-94,USD,7.1468
2024-02-15,AI研究院,CC企业05,汇兑损益,opex_other,12113.42,11861.41,V-100225,汇兑损益-2024-02-15-82,USD,7.5151
2024-02-15,技术支持部,CC技术05,差旅交通,opex_admin,0,0.0,V-100226,差旅交通-2024-02-15-39,CNY,1.0
2024-02-15,云平台事业部,CC云平02,培训服务收入,income,62071.31,59455.4,V-100227,培训服务收入-2024-02-15-07,CNY,1.0
2024-02-15,技术支持部,CC技术01,第三方服务费,cogs,17787.83,18482.49,V-100228,第三方服务费-2024-02-15-51,CNY,1.0
2024-02-15,数据智能部,CC云平04,绩效奖金,opex_salary,8916.28,9163.3,V-100229,绩效奖金-2024-02-15-60,CNY,1.0
2024-02-16,数据智能部,CCAI02,工资薪酬,opex_salary,6346.9,6643.23,V-100230,工资薪酬-2024-02-16-77,CNY,1.0
2024-02-16,数据智能部,CC技术01,订阅服务收入,income,107379.36,108686.33,V-100231,订阅服务收入-2024-02-16-48,CNY,1.0
2024-02-16,数据智能部,CC企业04,坏账准备,opex_other,3566.04,3541.05,V-100232,坏账准备-2024-02-16-40,CNY,1.0
2024-02-16,数据智能部,CC数据05,专利注册费,opex_rd,0,0.0,V-100233,专利注册费-2024-02-16-13,CNY,1.0
2024-02-16,云平台事业部,CC数据01,坏账准备,opex_other,8297.86,8584.51,V-100234,坏账准备-2024-02-16-40,CNY,1.0
2024-02-16,数据智能部,CC企业02,研发工具费,opex_rd,13100.37,12488.17,V-100235,研发工具费-2024-02-16-81,CNY,1.0
2024-02-16,企业服务部,CC数据05,带宽流量成本,cogs,14008.64,13690.54,V-100236,带宽流量成本-2024-02-16-60,CNY,1.0
2024-02-17,技术支持部,CC企业01,差旅交通,opex_admin,0,0.0,V-100237,差旅交通-2024-02-17-53,CNY,1.0
2024-02-17,企业服务部,CC技术02,订阅服务收入,income,0,0.0,V-100238,订阅服务收入-2024-02-17-87,CNY,1.0
2024-02-17,技术支持部,CC云平01,订阅服务收入,income,71490.02,71892.07,V-100239,订阅服务收入-2024-02-17-05,CNY,1.0
2024-02-17,云平台事业部,CC企业05,市场推广费,opex_mkt,13187.81,13488.75,V-100240,市场推广费-2024-02-17-28,CNY,1.0
2024-02-17,数据智能部,CC数据05,软件许可成本,cogs,3478.49,3560.14,V-100241,软件许可成本-2024-02-17-23,CNY,1.0
2024-02-17,技术支持部,CC云平04,专利注册费,opex_rd,15244.32,15495.73,V-100242,专利注册费-2024-02-17-73,CNY,1.0
2024-02-17,AI研究院,CCAI04,差旅交通,opex_admin,5441.27,5320.79,V-100243,差旅交通-2024-02-17-88,CNY,1.0
2024-02-17,企业服务部,CC企业02,汇兑损益,opex_other,690.13,681.26,V-100244,汇兑损益-2024-02-17-74,CNY,1.0
2024-02-17,AI研究院,CCAI01,服务器成本,cogs,0,0.0,V-100245,服务器成本-2024-02-17-29,JPY,7.6575
2024-02-18,企业服务部,CC企业02,一次性授权收入,income,45124.7,47100.98,V-100246,一次性授权收入-2024-02-18-60,CNY,1.0
2024-02-18,数据智能部,CCAI02,社保公积金,opex_salary,301.93,315.13,V-100247,社保公积金-2024-02-18-79,CNY,1.0
2024-02-18,技术支持部,CCAI05,运维服务收入,income,39333.78,39659.68,V-100248,运维服务收入-2024-02-18-86,EUR,6.7458
2024-02-18,企业服务部,CC数据05,办公租金,opex_admin,2408.82,2486.61,V-100249,办公租金-2024-02-18-82,CNY,1.0
2024-02-18,云平台事业部,CCAI02,工资薪酬,opex_salary,5802.63,5617.21,V-100250,工资薪酬-2024-02-18-28,CNY,1.0
2024-02-18,技术支持部,CC数据03,测试认证费,opex_rd,13174.84,12839.49,V-100251,测试认证费-2024-02-18-61,JPY,7.0178
2024-02-18,数据智能部,CC技术01,招待费,opex_admin,9711.42,9558.05,V-100252,招待费-2024-02-18-10,CNY,1.0
2024-02-18,数据智能部,CC技术01,市场推广费,opex_mkt,16282.8,16440.22,V-100253,市场推广费-2024-02-18-24,CNY,1.0
2024-02-18,技术支持部,CC企业02,专利注册费,opex_rd,7863.6,7625.67,V-100254,专利注册费-2024-02-18-91,CNY,1.0
2024-02-19,AI研究院,CC云平02,内容采购成本,cogs,20541.53,21555.26,V-100255,内容采购成本-2024-02-19-53,JPY,6.7003
2024-02-19,AI研究院,CC数据01,广告投放费,opex_mkt,8639.23,8864.81,V-100256,广告投放费-2024-02-19-86,CNY,1.0
2024-02-19,AI研究院,CC企业01,工资薪酬,opex_salary,8673.76,8560.97,V-100257,工资薪酬-2024-02-19-46,CNY,1.0
2024-02-20,AI研究院,CC数据01,软件许可成本,cogs,0,0.0,V-100258,软件许可成本-2024-02-20-31,CNY,1.0
2024-02-20,技术支持部,CC数据02,第三方服务费,cogs,35687.37,36164.77,V-100259,第三方服务费-2024-02-20-36,CNY,1.0
2024-02-20,企业服务部,CC企业03,招待费,opex_admin,7335.42,7308.32,V-100260,招待费-2024-02-20-31,CNY,1.0
2024-02-20,技术支持部,CCAI02,订阅服务收入,income,52548.97,51845.42,V-100261,订阅服务收入-2024-02-20-55,CNY,1.0
2024-02-20,企业服务部,CCAI02,市场推广费,opex_mkt,24152.4,24695.66,V-100262,市场推广费-2024-02-20-32,CNY,1.0
2024-02-20,数据智能部,CC技术04,订阅服务收入,income,33414.96,32347.37,V-100263,订阅服务收入-2024-02-20-22,CNY,1.0
2024-02-20,AI研究院,CC技术02,办公租金,opex_admin,4848.37,5059.06,V-100264,办公租金-2024-02-20-69,CNY,1.0
2024-02-20,AI研究院,CC数据02,内容采购成本,cogs,9203.96,9575.92,V-100265,内容采购成本-2024-02-20-55,CNY,1.0
2024-02-20,云平台事业部,CC云平02,工资薪酬,opex_salary,10716.26,10342.77,V-100266,工资薪酬-2024-02-20-42,CNY,1.0
2024-02-20,数据智能部,CC企业02,测试认证费,opex_rd,12200.27,11986.98,V-100267,测试认证费-2024-02-20-39,CNY,1.0
2024-02-21,技术支持部,CC云平04,坏账准备,opex_other,3823.65,3663.87,V-100268,坏账准备-2024-02-21-54,CNY,1.0
2024-02-21,技术支持部,CC企业03,绩效奖金,opex_salary,19204.6,19246.56,V-100269,绩效奖金-2024-02-21-18,USD,7.5275
2024-02-21,数据智能部,CCAI03,工资薪酬,opex_salary,1671.15,1699.51,V-100270,工资薪酬-2024-02-21-85,JPY,7.234
2024-02-21,技术支持部,CC数据02,带宽流量成本,cogs,44710.57,45261.77,V-100271,带宽流量成本-2024-02-21-95,CNY,1.0
2024-02-21,AI研究院,CC数据01,软件许可成本,cogs,5105.72,5294.84,V-100272,软件许可成本-2024-02-21-44,CNY,1.0
2024-02-21,云平台事业部,CCAI04,办公租金,opex_admin,5086.83,4983.14,V-100273,办公租金-2024-02-21-73,CNY,1.0
2024-02-22,企业服务部,CCAI01,坏账准备,opex_other,6485.63,6350.8,V-100274,坏账准备-2024-02-22-92,CNY,1.0
2024-02-22,技术支持部,CC云平03,办公租金,opex_admin,10901.85,11263.24,V-100275,办公租金-2024-02-22-24,CNY,1.0
2024-02-22,AI研究院,CC技术04,软件许可成本,cogs,10044.85,9661.79,V-100276,软件许可成本-2024-02-22-02,EUR,6.9311
2024-02-22,数据智能部,CC数据04,技术咨询收入,income,59442.22,61664.53,V-100277,技术咨询收入-2024-02-22-43,CNY,1.0
2024-02-22,AI研究院,CC云平04,运维服务收入,income,65236.43,62148.7,V-100278,运维服务收入-2024-02-22-79,JPY,6.8586
2024-02-22,数据智能部,CC云平01,工资薪酬,opex_salary,5134.22,4908.89,V-100279,工资薪酬-2024-02-22-40,CNY,1.0
2024-02-22,企业服务部,CCAI05,内容采购成本,cogs,18424.24,19217.32,V-100280,内容采购成本-2024-02-22-39,CNY,1.0
2024-02-23,企业服务部,CCAI02,带宽流量成本,cogs,26729.91,27106.58,V-100281,带宽流量成本-2024-02-23-55,CNY,1.0
2024-02-23,云平台事业部,CCAI04,差旅交通,opex_admin,15341.94,14614.45,V-100282,差旅交通-2024-02-23-12,CNY,1.0
2024-02-23,数据智能部,CC数据04,办公租金,opex_admin,13954.5,13261.49,V-100283,办公租金-2024-02-23-23,USD,6.7001
2024-02-23,技术支持部,CC技术05,活动会展费,opex_mkt,4818.48,4739.27,V-100284,活动会展费-2024-02-23-41,CNY,1.0
2024-02-23,企业服务部,CC数据01,折旧摊销,opex_da,8663.4,9069.23,V-100285,折旧摊销-2024-02-23-47,CNY,1.0
2024-02-23,AI研究院,CC企业04,办公租金,opex_admin,12647.09,13240.38,V-100286,办公租金-2024-02-23-73,CNY,1.0
2024-02-23,数据智能部,CC企业02,广告投放费,opex_mkt,3372.26,3441.53,V-100287,广告投放费-2024-02-23-71,CNY,1.0
2024-02-23,AI研究院,CC技术05,折旧摊销,opex_da,5869.26,6065.45,V-100288,折旧摊销-2024-02-23-20,EUR,6.5658
2024-02-26,AI研究院,CC云平05,汇兑损益,opex_other,2314.01,2377.91,V-100289,汇兑损益-2024-02-26-56,CNY,1.0
2024-02-26,企业服务部,CC数据02,专利注册费,opex_rd,6482.96,6567.87,V-100290,专利注册费-2024-02-26-35,CNY,1.0
2024-02-26,云平台事业部,CCAI05,培训服务收入,income,78591.37,77657.74,V-100291,培训服务收入-2024-02-26-11,CNY,1.0
2024-02-26,技术支持部,CC技术04,折旧摊销,opex_da,0,0.0,V-100292,折旧摊销-2024-02-26-19,USD,6.6559
2024-02-26,云平台事业部,CC技术05,带宽流量成本,cogs,5860.39,5798.41,V-100293,带宽流量成本-2024-02-26-56,CNY,1.0
2024-02-26,企业服务部,CC企业02,第三方服务费,cogs,67880.11,69585.63,V-100294,第三方服务费-2024-02-26-16,CNY,1.0
2024-02-27,AI研究院,CC技术02,汇兑损益,opex_other,0,0.0,V-100295,汇兑损益-2024-02-27-88,CNY,1.0
2024-02-27,云平台事业部,CC云平01,专利注册费,opex_rd,6044.28,6080.0,V-100296,专利注册费-2024-02-27-77,CNY,1.0
2024-02-27,数据智能部,CC企业05,一次性授权收入,income,82534.24,82036.12,V-100297,一次性授权收入-2024-02-27-69,CNY,1.0
2024-02-27,企业服务部,CC数据04,第三方服务费,cogs,64992.97,66173.69,V-100298,第三方服务费-2024-02-27-45,JPY,6.6376
2024-02-27,技术支持部,CC技术02,工资薪酬,opex_salary,17405.3,16962.95,V-100299,工资薪酬-2024-02-27-11,CNY,1.0
2024-02-27,技术支持部,CC企业01,一次性授权收入,income,90063.2,85721.0,V-100300,一次性授权收入-2024-02-27-67,EUR,7.6635
2024-02-28,数据智能部,CC数据03,内容采购成本,cogs,36653.95,38255.1,V-100301,内容采购成本-2024-02-28-21,CNY,1.0
2024-02-28,云平台事业部,CC数据02,广告投放费,opex_mkt,2798.04,2792.43,V-100302,广告投放费-2024-02-28-83,CNY,1.0
2024-02-28,企业服务部,CC云平04,第三方服务费,cogs,26590.89,27351.81,V-100303,第三方服务费-2024-02-28-72,CNY,1.0
2024-02-28,AI研究院,CCAI01,绩效奖金,opex_salary,13389.32,13203.25,V-100304,绩效奖金-2024-02-28-56,CNY,1.0
2024-02-28,数据智能部,CC数据04,市场推广费,opex_mkt,5733.34,5957.22,V-100305,市场推广费-2024-02-28-80,CNY,1.0
2024-02-28,数据智能部,CC技术04,软件许可成本,cogs,82714.04,83967.68,V-100306,软件许可成本-2024-02-28-73,EUR,6.8263
2024-02-29,云平台事业部,CC技术04,市场推广费,opex_mkt,5075.15,4878.55,V-100307,市场推广费-2024-02-29-82,USD,6.7775
2024-02-29,技术支持部,CC技术02,专利注册费,opex_rd,0,0.0,V-100308,专利注册费-2024-02-29-76,CNY,1.0
2024-02-29,企业服务部,CC企业05,绩效奖金,opex_salary,16583.49,16841.35,V-100309,绩效奖金-2024-02-29-38,CNY,1.0
2024-02-29,技术支持部,CC企业04,一次性授权收入,income,48953.79,47303.21,V-100310,一次性授权收入-2024-02-29-49,USD,7.6035
2024-02-29,数据智能部,CC云平04,服务器成本,cogs,33928.99,34423.78,V-100311,服务器成本-2024-02-29-86,CNY,1.0
2024-02-29,企业服务部,CCAI05,办公租金,opex_admin,0,0.0,V-100312,办公租金-2024-02-29-61,CNY,1.0
2024-02-29,云平台事业部,CC数据03,活动会展费,opex_mkt,14693.4,14938.39,V-100313,活动会展费-2024-02-29-33,CNY,1.0
2024-02-29,数据智能部,CC数据04,一次性授权收入,income,45591.95,43985.66,V-100314,一次性授权收入-2024-02-29-62,CNY,1.0
2024-02-29,数据智能部,CC云平03,社保公积金,opex_salary,6238.29,6247.85,V-100315,社保公积金-2024-02-29-52,CNY,1.0
2024-02-29,AI研究院,CCAI05,一次性授权收入,income,52610.31,54880.65,V-100316,一次性授权收入-2024-02-29-93,CNY,1.0
2024-02-29,AI研究院,CC云平05,一次性授权收入,income,73363.85,70554.63,V-100317,一次性授权收入-2024-02-29-69,EUR,6.984
2024-03-01,AI研究院,CC技术02,订阅服务收入,income,35583.41,36361.18,V-100318,订阅服务收入-2024-03-01-56,JPY,6.9372
2024-03-01,技术支持部,CCAI02,订阅服务收入,income,33128.99,32573.96,V-100319,订阅服务收入-2024-03-01-03,CNY,1.0
2024-03-01,企业服务部,CC数据03,差旅交通,opex_admin,19344.39,18480.23,V-100320,差旅交通-2024-03-01-46,USD,6.6654
2024-03-04,AI研究院,CC技术01,第三方服务费,cogs,16373.89,16860.28,V-100321,第三方服务费-2024-03-04-66,USD,7.4657
2024-03-04,云平台事业部,CC数据01,软件许可成本,cogs,25239.15,25210.52,V-100322,软件许可成本-2024-03-04-83,CNY,1.0
2024-03-04,企业服务部,CC技术04,运维服务收入,income,43746.89,45331.91,V-100323,运维服务收入-2024-03-04-02,CNY,1.0
2024-03-04,数据智能部,CC企业02,培训服务收入,income,21614.76,21873.25,V-100324,培训服务收入-2024-03-04-02,EUR,7.6797
2024-03-04,企业服务部,CC技术01,市场推广费,opex_mkt,14409.57,13806.46,V-100325,市场推广费-2024-03-04-37,CNY,1.0
2024-03-04,云平台事业部,CC云平03,培训服务收入,income,79278.84,80915.84,V-100326,培训服务收入-2024-03-04-53,CNY,1.0
2024-03-04,AI研究院,CC技术01,活动会展费,opex_mkt,14361.05,14870.89,V-100327,活动会展费-2024-03-04-54,JPY,6.5536
2024-03-04,AI研究院,CC企业04,绩效奖金,opex_salary,1463.59,1445.06,V-100328,绩效奖金-2024-03-04-03,CNY,1.0
2024-03-05,云平台事业部,CC企业01,软件许可成本,cogs,8332.29,8648.61,V-100329,软件许可成本-2024-03-05-37,CNY,1.0
2024-03-05,数据智能部,CC企业04,测试认证费,opex_rd,20472.55,20592.2,V-100330,测试认证费-2024-03-05-64,JPY,7.23
2024-03-05,技术支持部,CC数据03,活动会展费,opex_mkt,6862.81,6598.02,V-100331,活动会展费-2024-03-05-77,CNY,1.0
2024-03-05,云平台事业部,CC数据01,坏账准备,opex_other,8815.6,8408.23,V-100332,坏账准备-2024-03-05-29,CNY,1.0
2024-03-05,数据智能部,CC云平05,招待费,opex_admin,0,0.0,V-100333,招待费-2024-03-05-39,CNY,1.0
2024-03-05,技术支持部,CC企业03,带宽流量成本,cogs,26882.93,27781.95,V-100334,带宽流量成本-2024-03-05-45,CNY,1.0
2024-03-05,企业服务部,CC技术03,招待费,opex_admin,19935.22,20234.37,V-100335,招待费-2024-03-05-24,JPY,7.0291
2024-03-05,云平台事业部,CC技术04,坏账准备,opex_other,10645.63,10762.01,V-100336,坏账准备-2024-03-05-39,CNY,1.0
2024-03-05,云平台事业部,CC数据02,广告投放费,opex_mkt,2936.83,3036.81,V-100337,广告投放费-2024-03-05-20,CNY,1.0
2024-03-05,数据智能部,CC技术02,工资薪酬,opex_salary,9740.89,9631.11,V-100338,工资薪酬-2024-03-05-46,USD,7.5304
2024-03-05,数据智能部,CC技术05,广告投放费,opex_mkt,8536.31,8593.76,V-100339,广告投放费-2024-03-05-05,CNY,1.0
2024-03-06,企业服务部,CC企业04,带宽流量成本,cogs,54656.57,54031.23,V-100340,带宽流量成本-2024-03-06-19,JPY,6.5067
2024-03-06,技术支持部,CC企业03,社保公积金,opex_salary,6379.8,6607.76,V-100341,社保公积金-2024-03-06-06,CNY,1.0
2024-03-06,数据智能部,CC数据04,绩效奖金,opex_salary,8625.76,8259.67,V-100342,绩效奖金-2024-03-06-44,CNY,1.0
2024-03-06,技术支持部,CC云平01,第三方服务费,cogs,37060.1,37307.53,V-100343,第三方服务费-2024-03-06-47,USD,6.6488
2024-03-06,AI研究院,CC企业04,绩效奖金,opex_salary,2639.21,2761.74,V-100344,绩效奖金-2024-03-06-62,USD,7.4113
2024-03-06,技术支持部,CC数据04,技术咨询收入,income,61581.15,61349.07,V-100345,技术咨询收入-2024-03-06-68,CNY,1.0
2024-03-06,技术支持部,CCAI03,坏账准备,opex_other,0,0.0,V-100346,坏账准备-2024-03-06-28,CNY,1.0
2024-03-06,技术支持部,CC云平05,办公租金,opex_admin,868.19,890.89,V-100347,办公租金-2024-03-06-33,EUR,7.7475
2024-03-07,数据智能部,CC企业02,一次性授权收入,income,87330.33,90178.39,V-100348,一次性授权收入-2024-03-07-11,CNY,1.0
2024-03-07,AI研究院,CC企业05,工资薪酬,opex_salary,15303.33,15568.01,V-100349,工资薪酬-2024-03-07-91,CNY,1.0
2024-03-07,企业服务部,CC技术02,办公租金,opex_admin,0,0.0,V-100350,办公租金-2024-03-07-07,CNY,1.0
2024-03-07,企业服务部,CC企业05,测试认证费,opex_rd,297.73,287.15,V-100351,测试认证费-2024-03-07-17,JPY,7.0022
2024-03-07,AI研究院,CC技术05,服务器成本,cogs,72906.15,76449.36,V-100352,服务器成本-2024-03-07-12,CNY,1.0
2024-03-07,企业服务部,CC企业05,折旧摊销,opex_da,4170.62,4226.2,V-100353,折旧摊销-2024-03-07-62,CNY,1.0
2024-03-07,技术支持部,CCAI04,软件许可成本,cogs,57295.42,57393.08,V-100354,软件许可成本-2024-03-07-14,CNY,1.0
2024-03-08,技术支持部,CC数据04,工资薪酬,opex_salary,12715.85,13107.12,V-100355,工资薪酬-2024-03-08-96,USD,7.752
